MODOPRIN,FE_VIA,CRITERIOBR
A pe,296.469216,C2
Outros,1.0,C2
Carro,330.54071400000004,C2
Carro,330.54071400000004,C2
Outros,1.0,C2
A pe,330.54071400000004,D-E
Onibus,330.54071400000004,D-E
Onibus,467.967439,D-E
Onibus,467.967439,D-E
Outros,1.0,C2
Onibus,330.54071400000004,C2
Onibus,330.54071400000004,C2
Onibus,255.163357,C2
Onibus,255.163357,C2
Trem,529.619579,C2
Trem,529.619579,C2
Outros,1.0,C2
A pe,330.54071400000004,C2
A pe,330.54071400000004,C2
A pe,330.54071400000004,C2
A pe,330.54071400000004,C2
A pe,296.469216,C2
A pe,296.469216,C2
Trem,406.988058,C1
Trem,406.988058,C1
A pe,296.469216,C1
A pe,296.469216,C1
Escolar,296.469216,C1
Escolar,296.469216,C1
Escolar,348.6072,C1
Escolar,348.6072,C1
Fretado,330.54071400000004,C1
Fretado,330.54071400000004,C1
Onibus,330.54071400000004,C2
Onibus,330.54071400000004,C2
Onibus,330.54071400000004,B2
Onibus,330.54071400000004,B2
Outros,1.0,D-E
A pe,304.35292200000004,D-E
A pe,304.35292200000004,D-E
Outros,1.0,B2
Outros,1.0,B2
A pe,296.469216,B2
A pe,296.469216,B2
Outros,1.0,B2
Outros,1.0,C1
Onibus,330.54071400000004,C1
Onibus,330.54071400000004,C1
A pe,330.54071400000004,B2
A pe,330.54071400000004,B2
A pe,330.54071400000004,B2
A pe,330.54071400000004,B2
A pe,296.469216,B2
A pe,296.469216,B2
Carro,330.54071400000004,B2
Carro,330.54071400000004,B2
Outros,1.0,B2
A pe,330.54071400000004,D-E
A pe,330.54071400000004,D-E
Outros,1.0,C2
Onibus,430.13752,C2
Onibus,430.13752,C2
Outros,1.0,D-E
Onibus,351.56014500000003,D-E
Onibus,351.56014500000003,D-E
Onibus,500.835187,D-E
Outros,1.0,C1
Outros,1.0,C1
A pe,487.861967,C1
A pe,487.861967,C1
Onibus,543.929131,C2
Onibus,543.929131,C2
Onibus,500.835187,C2
Onibus,500.835187,C2
Trem,669.728875,C2
Trem,669.728875,C2
A pe,543.929131,C2
A pe,543.929131,C2
Outros,1.0,C2
Metro,543.929131,C2
Metro,543.929131,C2
Outros,1.0,C2
Outros,1.0,C2
Metro,500.835187,C2
Metro,500.835187,C2
Onibus,707.8230219999999,C2
Trem,871.528089,C2
Trem,871.528089,C2
A pe,487.861967,C2
A pe,487.861967,C2
A pe,487.861967,C2
A pe,487.861967,C2
A pe,487.861967,C2
A pe,543.929131,C2
A pe,543.929131,C2
A pe,543.929131,C2
A pe,543.929131,C2
Onibus,543.929131,C2
Onibus,543.929131,C2
Moto,707.8230219999999,C2
Moto,707.8230219999999,C2
Outros,1.0,C2
Outros,1.0,C1
Onibus,543.929131,C1
Onibus,543.929131,C1
Outros,1.0,C2
Escolar,500.835187,C2
Escolar,500.835187,C2
A pe,500.835187,C2
A pe,500.835187,C2
Outros,1.0,B2
Outros,1.0,B2
A pe,487.861967,B2
A pe,487.861967,B2
Outros,1.0,B2
Outros,1.0,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Carro,487.861967,B2
Carro,487.861967,B2
Onibus,543.929131,B2
Onibus,543.929131,B2
Carro,487.861967,B2
Carro,487.861967,B2
Trem,871.528089,C2
Trem,871.528089,C2
Outros,1.0,C2
Escolar,573.658866,C2
Escolar,573.658866,C2
Fretado,543.929131,C1
Fretado,543.929131,C1
A pe,543.929131,B2
A pe,543.929131,B2
Carro,543.929131,B2
Carro,543.929131,B2
Metro,543.929131,C1
Metro,543.929131,C1
Metro,543.929131,C1
A pe,543.929131,C2
A pe,543.929131,C2
A pe,543.929131,C2
A pe,543.929131,C2
A pe,487.861967,C2
A pe,487.861967,C2
A pe,543.929131,C1
A pe,543.929131,C1
A pe,707.8230219999999,B2
A pe,707.8230219999999,B2
Outros,1.0,B2
Trem,669.728875,C1
Trem,669.728875,C1
Outros,1.0,C1
Outros,1.0,C1
Outros,1.0,C1
Carro,543.929131,C1
Carro,543.929131,C1
Outros,1.0,C1
Outros,1.0,C1
Outros,1.0,C1
Outros,1.0,C1
Metro,543.929131,C1
Metro,543.929131,C1
Outros,1.0,C1
Fretado,543.929131,C1
Fretado,543.929131,C1
Outros,1.0,C1
A pe,500.835187,C1
A pe,500.835187,C1
A pe,487.861967,C1
A pe,487.861967,C1
Trem,669.728875,C1
Trem,669.728875,C1
Outros,1.0,C1
Onibus,500.835187,C1
Onibus,500.835187,C1
Onibus,480.508937,C2
Onibus,480.508937,C2
A pe,480.508937,C2
A pe,480.508937,C2
A pe,480.508937,C2
A pe,480.508937,C2
A pe,383.456051,C2
A pe,383.456051,C2
Trem,591.6408809999999,C1
Trem,591.6408809999999,C1
Onibus,509.699857,C1
Onibus,509.699857,C1
Outros,1.0,B2
Carro,480.508937,B2
Carro,480.508937,B2
Fretado,480.508937,B2
Fretado,480.508937,B2
A pe,509.699857,B2
A pe,509.699857,B2
Trem,591.6408809999999,B2
Trem,591.6408809999999,B2
A pe,480.508937,B2
A pe,480.508937,B2
Carro,628.87827,B2
A pe,628.87827,B2
A pe,806.946752,C2
A pe,806.946752,C2
Outros,1.0,B2
Trem,993.577122,B2
Trem,993.577122,B2
Onibus,929.406772,B2
Onibus,929.406772,B2
Onibus,929.406772,B2
Metro,855.96877,B2
Metro,855.96877,B2
Onibus,855.96877,B2
Onibus,855.96877,B2
Onibus,643.9601650000001,B2
Onibus,643.9601650000001,B2
A pe,806.946752,C2
A pe,806.946752,C2
Trem,1144.359653,C2
Trem,1144.359653,C2
Outros,1.0,C2
Outros,1.0,C1
Carro,806.946752,C1
Carro,806.946752,C1
Carro,806.946752,D-E
Carro,806.946752,D-E
A pe,929.406772,D-E
A pe,929.406772,D-E
A pe,929.406772,D-E
A pe,929.406772,D-E
A pe,643.9601650000001,D-E
A pe,643.9601650000001,D-E
A pe,643.9601650000001,D-E
A pe,643.9601650000001,D-E
Carro,929.406772,B2
Carro,929.406772,B2
Outros,1.0,B2
A pe,806.946752,C2
A pe,806.946752,C2
A pe,643.9601650000001,C2
A pe,643.9601650000001,C2
Outros,1.0,C2
Onibus,806.946752,C2
Onibus,806.946752,C2
A pe,929.406772,C2
A pe,929.406772,C2
A pe,929.406772,C2
A pe,929.406772,C2
A pe,643.9601650000001,C2
A pe,643.9601650000001,C2
A pe,643.9601650000001,C2
A pe,643.9601650000001,C2
Trem,1144.359653,C2
Trem,1144.359653,C2
A pe,1056.112047,C2
A pe,1056.112047,C2
Trem,993.577122,B2
Trem,993.577122,B2
Outros,1.0,B2
Carro,806.946752,B2
Carro,806.946752,B2
Metro,929.406772,B2
Metro,929.406772,B2
Onibus,927.159089,B2
Onibus,806.946752,B2
Outros,1.0,B2
Metro,806.946752,B2
Metro,806.946752,B2
Carro,806.946752,C1
Carro,806.946752,C1
Carro,806.946752,C1
Carro,806.946752,C1
Escolar,643.9601650000001,C1
Escolar,643.9601650000001,C1
Escolar,1056.112047,C1
Escolar,1056.112047,C1
A pe,855.96877,C2
A pe,855.96877,C2
Carro,855.96877,C2
Carro,806.946752,B2
Carro,806.946752,B2
Fretado,806.946752,C1
Fretado,806.946752,C1
A pe,855.96877,C1
A pe,855.96877,C1
A pe,806.946752,C1
A pe,806.946752,C1
A pe,643.9601650000001,C1
A pe,643.9601650000001,C1
Outros,1.0,C2
Outros,1.0,C2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,B2
Carro,806.946752,B2
Carro,806.946752,B2
Onibus,929.406772,B2
Onibus,929.406772,B2
Outros,1.0,B2
Outros,1.0,C1
Outros,1.0,C1
Escolar,643.9601650000001,C1
Escolar,643.9601650000001,C1
Carro,806.946752,C1
Carro,806.946752,C1
Onibus,566.4344769999999,B1
Onibus,566.4344769999999,B1
Onibus,566.4344769999999,B1
Onibus,566.4344769999999,B1
Escolar,643.9601650000001,B1
Escolar,643.9601650000001,B1
Onibus,109.10263700000002,C1
Onibus,109.10263700000002,C1
Carro,109.10263700000002,B2
Carro,109.10263700000002,B2
Carro,109.10263700000002,B2
Carro,109.10263700000002,B2
Carro,806.946752,C2
Carro,806.946752,C2
Carro,806.946752,C2
Carro,806.946752,C2
A pe,643.9601650000001,C2
A pe,643.9601650000001,C2
Outros,1.0,C1
Trem,134.335857,C1
Trem,134.335857,C1
A pe,87.066156,C1
A pe,87.066156,C1
A pe,125.659753,C1
A pe,125.659753,C1
A pe,125.659753,C1
A pe,125.659753,C1
A pe,115.730622,C1
A pe,115.730622,C1
Carro,553.4296519999999,C1
Carro,553.4296519999999,C1
Onibus,553.4296519999999,C1
Onibus,553.4296519999999,C1
Carro,553.4296519999999,C1
Carro,553.4296519999999,C1
Carro,628.87827,C1
Carro,628.87827,C1
Carro,628.87827,C1
Carro,628.87827,C1
Outros,1.0,C2
Metro,480.508937,C1
Metro,480.508937,C1
Outros,1.0,C1
Outros,1.0,C1
Outros,1.0,C1
Outros,1.0,C1
A pe,383.456051,C1
A pe,383.456051,C1
Trem,591.6408809999999,C2
Trem,591.6408809999999,C2
Outros,1.0,C2
A pe,383.456051,C2
A pe,383.456051,C2
Carro,553.4296519999999,C2
Carro,553.4296519999999,C2
Outros,1.0,D-E
Outros,1.0,D-E
Onibus,480.508937,C1
Onibus,480.508937,C1
A pe,480.508937,C1
Onibus,480.508937,C1
Carro,806.946752,B2
A pe,806.946752,B2
A pe,806.946752,B2
Carro,806.946752,B2
Outros,1.0,B2
Onibus,806.946752,B2
Onibus,806.946752,B2
Onibus,929.406772,B2
Onibus,929.406772,B2
A pe,806.946752,B2
Onibus,806.946752,B2
Outros,1.0,B2
Outros,1.0,B2
Carro,806.946752,B2
Carro,806.946752,B2
Fretado,806.946752,B2
Fretado,806.946752,B2
Onibus,806.946752,B2
Onibus,806.946752,B2
Escolar,643.9601650000001,B2
Escolar,643.9601650000001,B2
Onibus,855.96877,B2
Onibus,855.96877,B2
A pe,806.946752,D-E
A pe,806.946752,D-E
Carro,806.946752,B2
Carro,806.946752,B2
Carro,643.9601650000001,B2
Carro,643.9601650000001,B2
Carro,806.946752,B2
Carro,806.946752,B2
Trem,993.577122,C2
Trem,993.577122,C2
Outros,1.0,C2
Fretado,806.946752,B2
Fretado,806.946752,B2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,C2
Onibus,929.406772,C2
Onibus,929.406772,C2
Onibus,929.406772,C2
Onibus,929.406772,C2
Onibus,643.9601650000001,C2
Onibus,643.9601650000001,C2
Onibus,1056.112047,C2
Onibus,1056.112047,C2
Onibus,566.4344769999999,C2
Onibus,566.4344769999999,C2
Trem,993.577122,C2
Trem,993.577122,C2
Carro,806.946752,C1
Carro,806.946752,C1
Outros,1.0,D-E
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,B2
A pe,643.9601650000001,B2
A pe,643.9601650000001,B2
Onibus,855.96877,B2
Onibus,855.96877,B2
Outros,1.0,D-E
Onibus,806.946752,D-E
Onibus,806.946752,D-E
Outros,1.0,D-E
Outros,1.0,D-E
Outros,1.0,D-E
Outros,1.0,D-E
Outros,1.0,D-E
Metro,806.946752,C1
Metro,806.946752,C1
A pe,806.946752,C1
A pe,806.946752,C1
A pe,806.946752,C1
A pe,806.946752,C1
Outros,1.0,C1
A pe,643.9601650000001,C1
A pe,643.9601650000001,C1
Outros,1.0,C2
Outros,1.0,C2
Outros,1.0,C2
A pe,643.9601650000001,C2
A pe,643.9601650000001,C2
Carro,109.10263700000002,C1
Carro,109.10263700000002,C1
Carro,109.10263700000002,C1
Carro,109.10263700000002,C1
A pe,87.066156,C1
A pe,87.066156,C1
Carro,87.066156,C1
Carro,87.066156,C1
A pe,168.69253999999998,C2
A pe,168.69253999999998,C2
A pe,168.69253999999998,C2
A pe,168.69253999999998,C2
A pe,168.69253999999998,C2
Carro,168.69253999999998,C2
A pe,132.629597,C2
A pe,132.629597,C2
Onibus,132.629597,C2
Onibus,132.629597,C2
Onibus,132.629597,C2
Onibus,132.629597,C2
A pe,132.629597,C2
Carro,124.966974,C2
Carro,124.966974,C2
Carro,124.966974,C2
Carro,168.69253999999998,C2
Carro,168.69253999999998,C2
Carro,168.69253999999998,C2
Outros,1.0,C1
Onibus,174.082901,C1
Onibus,174.082901,C1
Onibus,168.69253999999998,C1
Onibus,168.69253999999998,C1
Outros,1.0,C2
Outros,1.0,C2
Onibus,174.082901,C2
Onibus,174.082901,C2
Outros,1.0,C2
Outros,1.0,D-E
Onibus,168.69253999999998,D-E
Onibus,168.69253999999998,D-E
Outros,1.0,D-E
Outros,1.0,D-E
A pe,174.082901,C1
A pe,174.082901,C1
A pe,174.082901,C1
A pe,174.082901,C1
Carro,174.082901,C1
A pe,174.082901,C1
A pe,174.082901,C1
Carro,174.082901,C1
A pe,188.21679,C1
A pe,188.21679,C1
Carro,174.082901,C2
Carro,174.082901,C2
A pe,174.082901,C2
A pe,174.082901,C2
A pe,174.082901,C2
A pe,174.082901,C2
A pe,279.827131,C2
A pe,279.827131,C2
A pe,168.69253999999998,C1
A pe,168.69253999999998,C1
Onibus,188.21679,C1
Onibus,188.21679,C1
Outros,1.0,C2
Trem,207.707693,C2
Trem,207.707693,C2
A pe,132.629597,C2
A pe,132.629597,C2
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
Metro,174.082901,C1
Metro,174.082901,C1
A pe,168.69253999999998,C1
A pe,168.69253999999998,C1
Onibus,188.21679,C1
Onibus,188.21679,C1
Onibus,122.197105,C1
Onibus,174.082901,C1
Trem,214.344735,C1
Moto,168.69253999999998,B1
Moto,168.69253999999998,B1
Moto,168.69253999999998,B1
Moto,168.69253999999998,B1
A pe,174.082901,B1
A pe,174.082901,B1
A pe,188.21679,B1
Moto,188.21679,B1
Onibus,168.69253999999998,C2
Onibus,168.69253999999998,C2
Onibus,132.629597,C2
Onibus,132.629597,C2
Onibus,132.629597,C2
Onibus,132.629597,C2
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
Carro,174.082901,C1
Carro,174.082901,C1
Carro,174.082901,C1
Carro,174.082901,C1
Moto,168.69253999999998,C2
Moto,168.69253999999998,C2
Outros,1.0,C2
Onibus,232.7478,ND
Onibus,232.7478,ND
Carro,232.7478,ND
Carro,232.7478,ND
Escolar,259.685721,ND
Escolar,259.685721,ND
Escolar,259.685721,ND
Escolar,259.685721,ND
Outros,1.0,C2
Onibus,232.7478,C2
Onibus,232.7478,C2
Onibus,259.685721,C2
Onibus,259.685721,C2
Trem,286.577632,D-E
Trem,286.577632,D-E
Moto,182.99118,D-E
Moto,182.99118,D-E
Moto,182.99118,D-E
Moto,182.99118,D-E
Carro,232.7478,C2
Carro,232.7478,C2
Outros,1.0,C2
Onibus,182.99118,C2
Onibus,182.99118,C2
Outros,1.0,C2
Outros,1.0,C2
Onibus,232.7478,C2
Onibus,232.7478,C2
A pe,232.7478,C2
A pe,232.7478,C2
Carro,232.7478,C2
Carro,232.7478,C2
Outros,1.0,C2
Metro,232.7478,B2
Metro,232.7478,B2
Carro,232.7478,B2
Moto,232.7478,B2
Moto,232.7478,B2
Carro,232.7478,B2
Carro,386.081976,B2
Escolar,386.081976,B2
Escolar,386.081976,B2
Carro,386.081976,B2
Carro,232.7478,B2
Carro,232.7478,B2
Outros,1.0,C2
Outros,1.0,C2
Fretado,240.18496800000003,C2
Fretado,240.18496800000003,C2
Outros,1.0,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,172.418936,B2
Carro,172.418936,B2
Onibus,232.7478,C1
Onibus,232.7478,C1
Outros,1.0,C1
Outros,1.0,C1
Trem,295.734865,C1
Trem,295.734865,C1
Onibus,232.7478,C2
Fretado,232.7478,C2
Outros,1.0,C2
Outros,1.0,C2
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
A pe,168.69253999999998,C1
A pe,168.69253999999998,C1
Metro,168.69253999999998,C1
Trem,207.707693,C1
Trem,207.707693,C1
Outros,1.0,C1
Carro,174.082901,C1
Carro,174.082901,C1
A pe,279.827131,C1
A pe,279.827131,C1
A pe,132.629597,C1
A pe,132.629597,C1
A pe,132.629597,C1
A pe,132.629597,C1
Onibus,168.69253999999998,B2
Onibus,168.69253999999998,B2
Carro,132.629597,B2
Carro,132.629597,B2
A pe,168.69253999999998,B2
A pe,168.69253999999998,B2
Carro,168.69253999999998,B2
Carro,168.69253999999998,B2
Carro,168.69253999999998,ND
Carro,168.69253999999998,ND
Carro,168.69253999999998,ND
Carro,168.69253999999998,ND
Outros,1.0,ND
Carro,188.21679,ND
Carro,188.21679,ND
Outros,1.0,C2
Outros,1.0,C2
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
Carro,188.21679,C1
Carro,188.21679,C1
Carro,168.69253999999998,B2
Carro,168.69253999999998,B2
Outros,1.0,B2
A pe,188.21679,B2
A pe,188.21679,B2
A pe,188.21679,B2
A pe,188.21679,B2
Outros,1.0,B2
A pe,168.69253999999998,D-E
A pe,168.69253999999998,D-E
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
Carro,168.69253999999998,C1
Metro,168.69253999999998,C1
Metro,168.69253999999998,C1
A pe,132.629597,C1
A pe,132.629597,C1
Onibus,118.413353,B2
Onibus,118.413353,B2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,C2
Outros,1.0,C2
Outros,1.0,C2
A pe,232.7478,B2
A pe,232.7478,B2
A pe,232.7478,B2
A pe,232.7478,B2
Onibus,163.3768,B2
Onibus,163.3768,B2
A pe,386.081976,B2
A pe,386.081976,B2
A pe,232.7478,B1
A pe,232.7478,B1
A pe,232.7478,B1
A pe,232.7478,B1
Carro,232.7478,B1
Carro,232.7478,B1
Carro,232.7478,B1
Carro,232.7478,B1
Carro,232.7478,B1
Carro,232.7478,B1
A pe,259.685721,B1
A pe,259.685721,B1
A pe,259.685721,B1
A pe,259.685721,B1
Metro,232.7478,B1
Metro,232.7478,B1
Outros,1.0,B1
Carro,232.7478,C1
Carro,232.7478,C1
Carro,232.7478,C1
Carro,232.7478,C1
Carro,232.7478,C1
Carro,232.7478,C1
Carro,259.685721,C1
Carro,259.685721,C1
Carro,232.7478,B1
Carro,232.7478,B1
Escolar,232.7478,B1
Escolar,232.7478,B1
Onibus,168.597304,B1
A pe,240.18496800000003,B1
A pe,240.18496800000003,B1
Onibus,168.597304,B1
A pe,182.99118,B1
A pe,182.99118,B1
Moto,232.7478,B2
Moto,232.7478,B2
A pe,232.7478,B2
A pe,232.7478,B2
Moto,232.7478,B2
Outros,1.0,B2
Onibus,240.18496800000003,B2
A pe,240.18496800000003,B2
A pe,240.18496800000003,B2
Onibus,240.18496800000003,B2
Outros,1.0,B2
Onibus,240.18496800000003,B2
Onibus,240.18496800000003,B2
Trem,295.734865,B2
Trem,295.734865,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,232.7478,B2
Carro,240.18496800000003,B2
Carro,240.18496800000003,B2
Carro,259.685721,B2
Carro,259.685721,B2
Carro,259.685721,B2
Carro,172.418936,B2
Carro,172.418936,B2
Fretado,232.7478,B2
Fretado,232.7478,B2
Outros,1.0,B2
Fretado,240.18496800000003,B2
Fretado,240.18496800000003,B2
Onibus,172.418936,C1
Onibus,172.418936,C1
Outros,1.0,C1
Onibus,232.7478,C1
Onibus,232.7478,C1
Outros,1.0,C1
A pe,787.745391,C1
A pe,787.745391,C1
Onibus,787.745391,C1
Onibus,787.745391,C1
Bike,2646.177939,C1
Bike,2646.177939,C1
Outros,1.0,B2
Onibus,552.956124,B2
Onibus,552.956124,B2
Outros,1.0,D-E
Outros,1.0,C1
Fretado,787.745391,C1
Fretado,787.745391,C1
A pe,787.745391,C1
Onibus,787.745391,C1
Fretado,787.745391,C1
Onibus,787.745391,C1
A pe,775.276959,C1
A pe,775.276959,C1
Metro,571.41841,C2
Metro,571.41841,C2
Onibus,787.745391,C2
Onibus,787.745391,C2
Metro,787.745391,C2
Metro,787.745391,C2
Carro,787.745391,C2
Carro,787.745391,C2
Escolar,775.276959,C2
Escolar,775.276959,C2
Carro,775.276959,C2
Carro,775.276959,C2
Outros,1.0,C1
Carro,787.745391,C1
Carro,787.745391,C1
Carro,787.745391,C1
Escolar,889.497431,C1
Escolar,889.497431,C1
Carro,889.497431,C1
Carro,889.497431,C1
Carro,889.497431,C1
Trem,969.934876,B2
Trem,969.934876,B2
Outros,1.0,B2
Escolar,775.276959,B2
Escolar,775.276959,B2
Trem,954.58275,B2
Trem,954.58275,B2
Outros,1.0,B2
Outros,1.0,B2
Escolar,889.497431,B2
Escolar,889.497431,B2
Outros,1.0,B2
Outros,1.0,B2
A pe,787.745391,B2
A pe,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
Carro,787.745391,B2
A pe,1819.547603,B2
A pe,1819.547603,B2
Carro,1819.547603,B2
Carro,1819.547603,B2
Onibus,787.745391,C1
Onibus,787.745391,C1
Outros,1.0,C1
Outros,1.0,C1
Escolar,775.276959,C1
Escolar,775.276959,C1
Outros,1.0,B2
Outros,1.0,B2
Bike,1142.616256,B2
Bike,1142.616256,B2
A pe,787.745391,B2
A pe,787.745391,B2
Metro,792.492165,C2
Metro,792.492165,C2
Metro,1830.511782,C2
Metro,1830.511782,C2
Trem,975.779482,B1
Trem,975.779482,B1
A pe,792.492165,B1
Carro,792.492165,B1
Onibus,1284.923671,B1
Metro,1830.511782,B1
A pe,1830.511782,B1
Metro,1830.511782,B1
A pe,1835.327716,B1
A pe,1835.327716,B1
Trem,2259.801684,B1
Trem,2259.801684,B1
A pe,1835.327716,B1
A pe,1835.327716,B1
Carro,1835.327716,B1
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
A pe,792.492165,B2
A pe,792.492165,B2
Metro,792.492165,A
Metro,792.492165,A
Outros,1.0,A
Outros,1.0,A
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,779.9486009999999,B2
Carro,779.9486009999999,B2
Carro,894.857339,B2
Carro,894.857339,B2
Carro,894.857339,B2
A pe,574.861647,D-E
A pe,574.861647,D-E
A pe,574.861647,D-E
A pe,574.861647,D-E
Onibus,571.41841,C2
Onibus,571.41841,C2
Outros,1.0,C2
Onibus,574.861647,D-E
Onibus,574.861647,D-E
Outros,1.0,B2
A pe,528.111045,B2
A pe,528.111045,B2
Metro,526.725272,B2
Outros,1.0,B2
Onibus,528.111045,B2
Onibus,528.111045,B2
Carro,228.037675,C1
Carro,228.037675,C1
Carro,228.037675,C1
Carro,228.037675,C1
Carro,228.037675,C1
Carro,228.037675,C1
Carro,526.725272,C1
Carro,526.725272,C1
Carro,526.725272,C1
Carro,526.725272,C1
Trem,648.546113,C1
Trem,648.546113,C1
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
Carro,257.493003,A
Carro,257.493003,A
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
Carro,228.037675,A
A pe,228.037675,A
A pe,228.037675,A
Taxi,228.037675,A
A pe,228.037675,A
A pe,228.037675,A
Metro,526.725272,A
Metro,526.725272,A
Outros,1.0,C2
Outros,1.0,C2
Onibus,552.393037,C2
Onibus,552.393037,C2
Outros,1.0,C2
Moto,1819.547603,C2
Moto,1819.547603,C2
Outros,1.0,D-E
Outros,1.0,C2
Outros,1.0,C2
Escolar,543.649761,C2
Escolar,543.649761,C2
Escolar,543.649761,C2
Escolar,543.649761,C2
Escolar,623.744921,C2
Escolar,623.744921,C2
Trem,969.934876,C1
Trem,969.934876,C1
Carro,787.745391,C1
Carro,787.745391,C1
Carro,787.745391,C1
Carro,787.745391,C1
Outros,1.0,C1
Metro,1824.334691,C1
Metro,1824.334691,C1
Metro,787.745391,C2
Metro,787.745391,C2
Trem,954.58275,C2
Trem,954.58275,C2
A pe,775.276959,C2
A pe,775.276959,C2
Carro,787.745391,C2
Carro,787.745391,C2
Outros,1.0,C2
Onibus,571.41841,B2
Onibus,571.41841,B2
Trem,969.934876,B2
Trem,969.934876,B2
Outros,1.0,D-E
Onibus,787.745391,D-E
Onibus,787.745391,D-E
Outros,1.0,D-E
Onibus,787.745391,C1
Onibus,787.745391,C1
Outros,1.0,C2
A pe,775.276959,C2
A pe,775.276959,C2
Onibus,775.276959,C2
Onibus,775.276959,C2
Outros,1.0,C2
Outros,1.0,C2
Carro,1830.511782,B2
Carro,1830.511782,B2
Carro,1830.511782,B2
Carro,1830.511782,B2
Carro,792.492165,B2
Carro,792.492165,B2
Outros,1.0,C1
Metro,792.492165,C1
Metro,792.492165,C1
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Carro,792.492165,B2
Outros,1.0,B2
Escolar,779.9486009999999,B2
Escolar,779.9486009999999,B2
Escolar,779.9486009999999,B2
Escolar,779.9486009999999,B2
A pe,574.861647,C1
A pe,574.861647,C1
A pe,574.861647,C1
A pe,574.861647,C1
Outros,792.492165,C1
Outros,792.492165,C1
Outros,1.0,C1
A pe,792.492165,C1
A pe,792.492165,C1
Outros,1.0,D-E
Outros,1.0,D-E
A pe,574.861647,A
A pe,574.861647,A
A pe,792.492165,A
A pe,792.492165,A
Carro,228.037675,B1
Carro,228.037675,B1
Carro,228.037675,B1
Carro,228.037675,B1
Carro,228.037675,B1
Carro,228.037675,B1
Carro,224.428296,B1
Carro,224.428296,B1
Carro,228.037675,B1
Carro,228.037675,B1
Carro,165.415028,B1
Carro,165.415028,B1
Onibus,160.070539,B1
A pe,228.037675,B1
A pe,228.037675,B1
Onibus,160.070539,B1
A pe,228.037675,B2
A pe,228.037675,B2
Outros,1.0,C1
Outros,1.0,C1
Onibus,220.493735,C1
Onibus,220.493735,C1
Outros,1.0,C1
Outros,220.493735,C1
Outros,220.493735,C1
Onibus,39.922274,D-E
Onibus,39.922274,D-E
A pe,39.922274,D-E
A pe,39.922274,D-E
A pe,39.922274,D-E
A pe,39.922274,D-E
Outros,1.0,D-E
Outros,1.0,D-E
Onibus,39.922274,D-E
A pe,39.922274,D-E
Onibus,39.922274,D-E
Escolar,40.605204,D-E
Escolar,40.605204,D-E
Onibus,40.605204,D-E
A pe,40.605204,D-E
Onibus,40.605204,D-E
Escolar,40.605204,D-E
Escolar,40.605204,D-E
Onibus,43.289123,D-E
Onibus,43.289123,D-E
A pe,43.289123,D-E
A pe,43.289123,D-E
Outros,1.0,D-E
Outros,1.0,D-E
Escolar,40.605204,D-E
Escolar,40.605204,D-E
Escolar,40.605204,D-E
Escolar,40.605204,D-E
Carro,43.289123,C1
Carro,43.289123,C1
Carro,43.289123,C1
Carro,43.289123,C1
Carro,43.289123,C1
Outros,1.0,C1
Outros,1.0,C1
Outros,1.0,C2
Outros,1.0,C2
Onibus,292.032278,B2
A pe,292.032278,B2
Onibus,292.032278,B2
Trem,287.976622,B2
Trem,287.976622,B2
Onibus,233.884008,B2
Outros,1.0,B2
Outros,1.0,B2
Metro,215.693475,B2
Metro,215.693475,B2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,B2
Outros,1.0,B2
