data,id,data,volume,chuva,tempMax,diff,medMov.chuva,medMov.diff,medMov.temp
2022-08-07,8255,2022-08-07,347.3231,0.0,20,-1.32301,0.49,-1.174855,24.53333
2022-08-08,8256,2022-08-08,347.1291,13.7,21,-0.19405,1.403333,-1.11017,24.2
2022-08-09,8257,2022-08-09,346.2642,1.7,20,-0.86493,1.516667,-1.095825,23.73333
2022-08-10,8258,2022-08-10,347.0978,19.1,18,0.83359,2.79,-0.9508607,23.26667
2022-08-11,8259,2022-08-11,347.5631,3.4,16,0.46536,3.016667,-0.850084,22.66667
2022-08-12,8260,2022-08-12,347.228,0.2,20,-0.33514,3.03,-0.793066,22.2
2022-08-13,8261,2022-08-13,346.561,0.0,26,-0.66699,3.03,-0.7587173,22.46667
2022-08-14,8262,2022-08-14,345.3481,0.0,27,-1.21287,2.543333,-0.785528,23.06667
2022-08-15,8263,2022-08-15,344.6224,0.0,28,-0.72569,2.543333,-0.770886,23.4
2022-08-16,8264,2022-08-16,343.8327,0.0,29,-0.78976,2.54,-0.7546367,23.46667
2022-08-17,8265,2022-08-17,342.8111,0.0,23,-1.02152,2.54,-0.7603073,23.2
2022-08-18,8266,2022-08-18,341.7031,0.3,30,-1.10806,2.56,-0.73336,23.53333
2022-08-19,8267,2022-08-19,340.305,0.1,21,-1.39813,2.566667,-0.7275807,23.0
2022-08-20,8268,2022-08-20,338.9197,0.9,14,-1.3853,2.626667,-0.728334,22.13333
2022-08-21,8269,2022-08-21,338.6816,0.0,19,-0.23801,2.626667,-0.6643007,22.13333
2022-08-22,8270,2022-08-22,337.1592,0.0,20,-1.52241,2.626667,-0.677594,22.13333
2022-08-23,8271,2022-08-23,335.8686,0.0,23,-1.29064,1.713333,-0.7507,22.26667
2022-08-24,8272,2022-08-24,334.6394,0.0,24,-1.22923,1.6,-0.7749867,22.53333
2022-08-25,8273,2022-08-25,333.3104,0.0,26,-1.32895,0.3266667,-0.919156,23.06667
2022-08-26,8274,2022-08-26,331.7209,0.0,27,-1.58951,0.1,-1.056147,23.8
2022-08-27,8275,2022-08-27,330.3702,0.0,28,-1.35074,0.08666667,-1.123854,24.33333
2022-08-28,8276,2022-08-28,328.746,0.0,29,-1.62416,0.08666667,-1.187665,24.53333
2022-08-29,8277,2022-08-29,327.433,0.0,16,-1.31297,0.08666667,-1.194339,23.8
2022-08-30,8278,2022-08-30,326.1369,0.1,17,-1.29611,0.09333333,-1.232367,23.06667
2022-08-31,8279,2022-08-31,324.6532,0.0,21,-1.48371,0.09333333,-1.27863,22.53333
2022-09-01,8280,2022-09-01,323.0321,0.0,26,-1.62112,0.09333333,-1.318603,22.73333
2022-09-02,8281,2022-09-02,321.5595,0.0,30,-1.47257,0.07333333,-1.342904,22.73333
2022-09-03,8282,2022-09-03,319.8913,0.0,22,-1.66827,0.06666667,-1.360913,22.8
2022-09-04,8283,2022-09-04,319.5472,7.5,14,-0.34403,0.5066667,-1.291495,22.8
2022-09-05,8284,2022-09-05,318.1354,0.1,19,-1.4118,0.5133333,-1.369748,22.8
2022-09-06,8285,2022-09-06,316.8267,0.0,23,-1.30873,0.5133333,-1.355503,23.0
2022-09-07,8286,2022-09-07,315.4878,0.75,24,-1.3389,0.5633333,-1.35872,23.06667
2022-09-08,8287,2022-09-08,314.3519,0.8,30,-1.13591,0.6166667,-1.352499,23.46667
2022-09-09,8288,2022-09-09,312.7211,0.0,34,-1.63075,0.6166667,-1.372619,24.0
2022-09-10,8289,2022-09-10,311.0562,0.0,32,-1.66492,0.6166667,-1.377646,24.33333
2022-09-11,8290,2022-09-11,309.7967,0.0,16,-1.25955,0.6166667,-1.371567,23.53333
2022-09-12,8291,2022-09-12,308.7856,0.0,18,-1.0111,0.6166667,-1.330696,22.8
2022-09-13,8292,2022-09-13,307.7172,0.1,25,-1.06834,0.6233333,-1.314387,23.4
2022-09-14,8293,2022-09-14,306.5067,6.8,21,-1.21055,1.07,-1.308683,23.66667
2022-09-15,8294,2022-09-15,305.8348,5.8,16,-0.67185,1.456667,-1.254559,23.33333
2022-09-16,8295,2022-09-16,305.1495,0.8,16,-0.68531,1.51,-1.192172,22.66667
2022-09-17,8296,2022-09-17,304.1996,0.4,19,-0.94993,1.536667,-1.157329,21.93333
2022-09-18,8297,2022-09-18,303.0621,0.2,22,-1.13751,1.55,-1.121945,21.93333
2022-09-19,8298,2022-09-19,302.1093,0.0,27,-0.95275,1.05,-1.162527,22.8
2022-09-20,8299,2022-09-20,301.3358,0.4,28,-0.77355,1.07,-1.119977,23.4
2022-09-21,8300,2022-09-21,300.3155,0.0,23,-1.02026,1.07,-1.100745,23.4
2022-09-22,8301,2022-09-22,299.8752,7.8,25,-0.44032,1.54,-1.04084,23.46667
2022-09-23,8302,2022-09-23,299.1385,0.8,24,-0.73667,1.54,-1.014224,23.06667
2022-09-24,8303,2022-09-24,297.9813,0.0,21,-1.15726,1.54,-0.982658,22.2
2022-09-25,8304,2022-09-25,296.8263,0.0,23,-1.15499,1.54,-0.9486627,21.6
2022-09-26,8305,2022-09-26,296.1311,0.2,17,-0.69513,1.553333,-0.9110347,21.66667
2022-09-27,8306,2022-09-27,298.6098,30.8,25,2.47865,3.606667,-0.6783847,22.13333
2022-09-28,8307,2022-09-28,302.7851,32.5,17,4.17531,5.766667,-0.328808,21.6
2022-09-29,8308,2022-09-29,310.9777,22.0,17,8.19258,6.78,0.2980673,21.33333
2022-09-30,8309,2022-09-30,314.9442,0.3,20,3.96653,6.413333,0.6072927,21.6
2022-10-01,8310,2022-10-01,317.8329,16.7,23,2.88871,7.473333,0.8455607,22.06667
2022-10-02,8311,2022-10-02,319.4499,0.1,23,1.61701,7.453333,1.01669,22.33333
2022-10-03,8312,2022-10-03,320.5235,0.0,23,1.07355,7.44,1.164094,22.4
2022-10-04,8313,2022-10-04,320.7064,0.3,21,0.18289,7.46,1.239803,22.0
2022-10-05,8314,2022-10-05,320.9298,0.0,27,0.22343,7.433333,1.306269,21.93333
2022-10-06,8315,2022-10-06,320.1794,0.0,32,-0.75042,7.433333,1.324258,22.53333
2022-10-07,8316,2022-10-07,321.0599,14.0,26,0.88054,7.846667,1.412315,22.6
2022-10-08,8317,2022-10-08,320.8647,2.1,27,-0.19524,7.933333,1.448411,22.8
2022-10-09,8318,2022-10-09,320.9078,0.0,29,0.04315,7.933333,1.528438,23.33333
2022-10-10,8319,2022-10-10,321.5106,10.6,20,0.60279,8.64,1.645623,23.13333
2022-10-11,8320,2022-10-11,322.1021,4.6,26,0.59142,8.933333,1.731393,23.73333
2022-10-12,8321,2022-10-12,321.5736,0.1,27,-0.52844,6.886667,1.530921,23.86667
2022-10-13,8322,2022-10-13,321.8624,7.2,31,0.28881,5.2,1.271821,24.8
2022-10-14,8323,2022-10-14,321.9153,0.0,26,0.05285,3.733333,0.729172,25.4
2022-10-15,8324,2022-10-15,321.469,0.2,23,-0.44623,3.726667,0.434988,25.6
2022-10-16,8325,2022-10-16,320.8639,0.0,27,-0.60509,2.613333,0.202068,25.86667
2022-10-17,8326,2022-10-17,320.1772,0.7,27,-0.68677,2.653333,0.04848267,26.13333
2022-10-18,8327,2022-10-18,319.0068,0.0,20,-1.17033,2.653333,-0.1011093,25.93333
2022-10-19,8328,2022-10-19,318.4336,3.9,25,-0.57323,2.893333,-0.1515173,26.2
2022-10-20,8329,2022-10-20,318.37,1.1,29,-0.06362,2.966667,-0.170654,26.33333
2022-10-21,8330,2022-10-21,319.0463,14.95,24,0.67629,3.963333,-0.07554,25.8
2022-10-22,8331,2022-10-22,318.496,0.9,28,-0.5503,3.09,-0.1709293,25.93333
2022-10-23,8332,2022-10-23,318.2232,0.0,27,-0.27283,2.95,-0.176102,25.93333
2022-10-24,8333,2022-10-24,317.3126,0.0,26,-0.91059,2.95,-0.2396847,25.73333
2022-10-25,8334,2022-10-25,316.2066,0.0,25,-1.10596,2.243333,-0.3536013,26.06667
2022-10-26,8335,2022-10-26,314.8505,0.0,31,-1.35612,1.936667,-0.4834373,26.4
2022-10-27,8336,2022-10-27,313.7801,0.0,34,-1.07034,1.93,-0.519564,26.86667
2022-10-28,8337,2022-10-28,312.435,5.9,30,-1.34516,1.843333,-0.6284953,26.8
2022-10-29,8338,2022-10-29,311.2495,3.2,33,-1.18549,2.056667,-0.7110513,27.26667
2022-10-30,8339,2022-10-30,311.6462,19.9,30,0.3967,3.37,-0.654856,27.73333
2022-10-31,8340,2022-10-31,311.8767,13.0,26,0.23051,4.236667,-0.5991493,27.66667
2022-11-01,8341,2022-11-01,315.9667,23.1,20,4.08997,5.73,-0.2807,27.2
2022-11-02,8342,2022-11-02,317.0552,1.05,15,1.0885,5.8,-0.1301113,26.86667
2022-11-03,8343,2022-11-03,317.7091,3.9,17,0.65396,5.8,-0.04829867,26.33333
2022-11-04,8344,2022-11-04,318.886,0.1,18,1.17687,5.733333,0.03440067,25.6
2022-11-05,8345,2022-11-05,318.6397,0.0,20,-0.24631,4.736667,-0.027106,25.33333
2022-11-06,8346,2022-11-06,317.9123,0.0,20,-0.72744,4.676667,-0.03891533,24.8
2022-11-07,8347,2022-11-07,317.7032,8.1,20,-0.20906,5.216667,-0.034664,24.33333
2022-11-08,8348,2022-11-08,316.6755,0.3,24,-1.02766,5.236667,-0.04246867,24.2
2022-11-09,8349,2022-11-09,315.2887,0.0,29,-1.38679,5.236667,-0.06119067,24.46667
2022-11-10,8350,2022-11-10,314.4654,0.8,28,-0.82339,5.29,-0.02567533,24.26667
2022-11-11,8351,2022-11-11,312.9717,0.0,28,-1.49368,5.29,-0.053898,23.86667
2022-11-12,8352,2022-11-12,313.0888,17.3,26,0.11711,6.05,0.04358667,23.6
2022-11-13,8353,2022-11-13,312.3055,0.0,31,-0.78324,5.836667,0.07040333,23.46667
2022-11-14,8354,2022-11-14,312.2883,9.1,29,-0.01724,5.116667,0.04280733,23.4
2022-11-15,8355,2022-11-15,313.5702,7.5,29,1.28185,4.75,0.1128967,23.6
2022-11-16,8356,2022-11-16,313.5315,1.5,24,-0.03862,3.31,-0.1623427,23.86667
2022-11-17,8357,2022-11-17,312.7335,0.0,26,-0.79802,3.24,-0.2881107,24.6
2022-11-18,8358,2022-11-18,311.9049,0.0,25,-0.82867,2.98,-0.3869527,25.13333
2022-11-19,8359,2022-11-19,310.7216,0.0,26,-1.18324,2.973333,-0.5442933,25.66667
2022-11-20,8360,2022-11-20,309.6967,0.0,28,-1.02495,2.973333,-0.5962027,26.2
2022-11-21,8361,2022-11-21,309.4014,8.9,30,-0.29529,3.566667,-0.5673927,26.86667
2022-11-22,8362,2022-11-22,308.4617,0.0,30,-0.93966,3.026667,-0.6160993,27.53333
2022-11-23,8363,2022-11-23,308.3258,7.5,28,-0.1359,3.506667,-0.5566487,27.8
2022-11-24,8364,2022-11-24,314.2328,38.6,25,5.90704,6.08,-0.07039333,27.53333
2022-11-25,8365,2022-11-25,317.6864,2.55,20,3.4535,6.196667,0.2147327,27.0
2022-11-26,8366,2022-11-26,318.9429,0.2,25,1.25657,6.21,0.3980827,26.8
2022-11-27,8367,2022-11-27,319.6402,0.3,27,0.69726,5.076667,0.4367593,26.86667
2022-11-28,8368,2022-11-28,320.4733,5.6,26,0.83312,5.45,0.5445167,26.53333
2022-11-29,8369,2022-11-29,323.4703,15.75,26,2.99704,5.893333,0.7454687,26.33333
2022-11-30,8370,2022-11-30,325.2747,10.0,26,1.80433,6.06,0.7803007,26.13333
2022-12-01,8371,2022-12-01,327.913,14.75,29,2.63833,6.943333,0.958764,26.46667
2022-12-02,8372,2022-12-02,328.4155,0.3,30,0.5025,6.963333,1.045465,26.73333
2022-12-03,8373,2022-12-03,328.4864,0.9,28,0.07092,7.023333,1.105438,26.93333
2022-12-04,8374,2022-12-04,329.7694,15.4,26,1.28301,8.05,1.269855,26.93333
2022-12-05,8375,2022-12-05,332.1776,8.0,25,2.40815,8.583333,1.498728,26.73333
2022-12-06,8376,2022-12-06,335.9661,19.1,24,3.78848,9.263333,1.770979,26.33333
2022-12-07,8377,2022-12-07,344.5781,32.0,28,8.61202,11.39667,2.407758,26.2
2022-12-08,8378,2022-12-08,352.639,22.7,30,8.0609,12.41,2.954211,26.33333
2022-12-09,8379,2022-12-09,358.2564,0.1,32,5.6174,9.843333,2.934902,26.8
2022-12-10,8380,2022-12-10,361.5603,0.0,33,3.30388,9.673333,2.924927,27.66667
2022-12-11,8381,2022-12-11,363.1985,0.0,32,1.63821,9.66,2.95037,28.13333
2022-12-12,8382,2022-12-12,364.4414,10.0,30,1.24295,10.30667,2.986749,28.33333
2022-12-13,8383,2022-12-13,365.5703,9.1,23,1.12887,10.54,3.006466,28.13333
2022-12-14,8384,2022-12-14,372.8563,37.4,24,7.28598,11.98333,3.292395,28.0
2022-12-15,8385,2022-12-15,374.8197,0.0,27,1.96341,11.31667,3.303001,28.06667
2022-12-16,8386,2022-12-16,375.8868,0.0,29,1.06713,10.33333,3.198254,28.06667
2022-12-17,8387,2022-12-17,376.9639,3.5,26,1.07712,10.54667,3.236562,27.8
2022-12-18,8388,2022-12-18,377.6309,0.0,25,0.66702,10.48667,3.276302,27.6
2022-12-19,8389,2022-12-19,378.319,0.0,22,0.68806,9.46,3.236639,27.33333
2022-12-20,8390,2022-12-20,378.9933,6.3,22,0.67431,9.346667,3.121049,27.13333
2022-12-21,8391,2022-12-21,379.3639,2.1,21,0.37062,8.213333,2.893192,26.93333
2022-12-22,8392,2022-12-22,380.5724,2.4,21,1.20843,6.24,2.399619,26.46667
2022-12-23,8393,2022-12-23,381.3516,0.6,24,0.77925,4.766667,1.914176,26.06667
2022-12-24,8394,2022-12-24,383.2557,0.9,27,1.90408,4.82,1.666621,25.73333
2022-12-25,8395,2022-12-25,384.8096,5.5,28,1.55389,5.186667,1.549955,25.4
2022-12-26,8396,2022-12-26,385.9053,15.1,28,1.0957,6.193333,1.513788,25.13333
2022-12-27,8397,2022-12-27,387.9427,13.5,27,2.03745,6.426667,1.566755,24.93333
2022-12-28,8398,2022-12-28,391.2941,29.7,26,3.35133,7.8,1.714919,25.13333
2022-12-29,8399,2022-12-29,399.4439,24.5,27,8.14983,6.94,1.772509,25.33333
2022-12-30,8400,2022-12-30,407.634,38.6,26,8.19008,9.513333,2.18762,25.26667
2022-12-31,8401,2022-12-31,414.7255,12.7,27,7.0915,10.36,2.589245,25.13333
2023-01-01,8402,2023-01-01,420.2301,10.05,28,5.50459,10.79667,2.884409,25.26667
2023-01-02,8403,2023-01-02,424.9028,9.8,30,4.67268,11.45,3.151453,25.6
2023-01-03,8404,2023-01-03,427.6777,0.0,28,2.77492,11.45,3.290577,26.0
2023-01-04,8405,2023-01-04,429.1889,6.4,27,1.51119,11.45667,3.346369,26.33333
2023-01-05,8406,2023-01-05,437.9477,49.0,19,8.75889,14.58333,3.905587,26.2
2023-01-06,8407,2023-01-06,444.5091,9.0,18,6.56138,15.02333,4.262451,26.0
2023-01-07,8408,2023-01-07,447.8518,1.4,20,3.34265,15.07667,4.433344,25.73333
2023-01-08,8409,2023-01-08,451.1954,0.3,23,3.34367,15.03667,4.529317,25.46667
2023-01-09,8410,2023-01-09,454.7878,4.1,22,3.59236,14.94333,4.665215,25.06667
2023-01-10,8411,2023-01-10,458.5144,3.0,26,3.72662,14.13667,4.840609,24.93333
2023-01-11,8412,2023-01-11,461.8911,7.2,27,3.3767,13.71667,4.929893,24.93333
2023-01-12,8413,2023-01-12,464.4674,2.9,28,2.5763,11.93,4.878224,25.06667
2023-01-13,8414,2023-01-13,468.007,3.4,29,3.53953,10.52333,4.570871,25.2
2023-01-14,8415,2023-01-14,471.7784,17.1,29,3.77144,9.09,4.276295,25.4
2023-01-15,8416,2023-01-15,474.0681,1.3,32,2.28965,8.33,3.956171,25.73333
2023-01-16,8417,2023-01-16,476.2797,10.8,33,2.21165,8.38,3.736642,26.06667
2023-01-17,8418,2023-01-17,479.9433,2.1,31,3.66362,7.866667,3.669371,26.13333
2023-01-18,8419,2023-01-18,481.7043,0.1,30,1.76095,7.873333,3.601773,26.26667
2023-01-19,8420,2023-01-19,486.3379,7.7,30,4.63359,7.96,3.809933,26.46667
2023-01-20,8421,2023-01-20,489.2944,7.3,25,2.95653,5.18,3.423109,26.86667
2023-01-21,8422,2023-01-21,492.2892,8.0,29,2.9948,5.113333,3.185337,27.6
2023-01-22,8423,2023-01-22,494.425,0.1,30,2.1358,5.026667,3.104881,28.26667
2023-01-23,8424,2023-01-23,495.8445,0.0,29,1.41948,5.006667,2.976601,28.66667
2023-01-24,8425,2023-01-24,499.7976,14.7,29,3.95315,5.713333,3.000654,29.13333
2023-01-25,8426,2023-01-25,501.3691,1.2,29,1.57153,5.593333,2.856981,29.33333
2023-01-26,8427,2023-01-26,501.7403,0.0,30,0.37116,5.113333,2.656612,29.53333
2023-01-27,8428,2023-01-27,501.7353,0.0,29,-0.00501,4.92,2.484525,29.6
2023-01-28,8429,2023-01-28,501.3408,0.0,30,-0.39452,4.693333,2.222255,29.66667
2023-01-29,8430,2023-01-29,504.6592,10.2,30,3.31843,4.233333,2.192054,29.73333
2023-01-30,8431,2023-01-30,507.3945,2.8,28,2.73529,4.333333,2.221763,29.46667
2023-01-31,8432,2023-01-31,509.7507,2.6,29,2.35623,3.786667,2.231402,29.2
2023-02-01,8433,2023-02-01,515.2573,32.0,29,5.50653,5.78,2.354263,29.06667
2023-02-02,8434,2023-02-02,526.4246,55.4,30,11.16732,9.466667,2.981354,29.06667
2023-02-03,8435,2023-02-03,537.6151,15.75,29,11.19053,10.00333,3.418483,29.0
2023-02-04,8436,2023-02-04,549.7393,8.6,28,12.12424,10.09,4.029664,29.2
2023-02-05,8437,2023-02-05,556.4603,4.1,29,6.72098,9.83,4.278076,29.2
2023-02-06,8438,2023-02-06,560.1543,2.3,28,3.694,9.976667,4.381956,29.06667
2023-02-07,8439,2023-02-07,564.4469,3.2,27,4.29253,10.19,4.573493,28.93333
2023-02-08,8440,2023-02-08,569.0268,13.5,27,4.5799,10.11,4.615276,28.8
2023-02-09,8441,2023-02-09,571.2946,0.4,30,2.26788,10.05667,4.661699,28.86667
2023-02-10,8442,2023-02-10,574.1404,1.2,30,2.84574,10.13667,4.826671,28.86667
2023-02-11,8443,2023-02-11,584.2528,27.0,26,10.11247,11.93667,5.50117,28.66667
2023-02-12,8444,2023-02-12,595.2916,6.8,28,11.03874,12.39,6.263387,28.53333
2023-02-13,8445,2023-02-13,604.2538,5.2,29,8.96223,12.05667,6.639641,28.46667
2023-02-14,8446,2023-02-14,609.1307,2.8,30,4.8769,12.05667,6.782415,28.6
2023-02-15,8447,2023-02-15,612.8624,1.9,31,3.73167,12.01,6.874111,28.73333
2023-02-16,8448,2023-02-16,616.0114,7.0,29,3.14901,10.34333,6.716943,28.73333
2023-02-17,8449,2023-02-17,621.9719,7.8,30,5.96049,7.17,6.369821,28.73333
2023-02-18,8450,2023-02-18,627.4628,2.2,28,5.49088,6.266667,5.989844,28.66667
2023-02-19,8451,2023-02-19,635.2923,30.0,21,7.82955,7.693333,5.703531,28.2
2023-02-20,8452,2023-02-20,644.046,5.9,30,8.75372,7.813333,5.839047,28.26667
2023-02-21,8453,2023-02-21,649.2945,2.7,29,5.24843,7.84,5.942676,28.33333
2023-02-22,8454,2023-02-22,655.8007,14.3,28,6.50626,8.58,6.090258,28.4
2023-02-23,8455,2023-02-23,660.107,5.7,29,4.30631,8.06,6.072019,28.53333
2023-02-24,8456,2023-02-24,665.9839,19.9,29,5.87682,9.36,6.312615,28.46667
2023-02-25,8457,2023-02-25,671.2397,6.1,30,5.25582,9.686667,6.473287,28.46667
2023-02-26,8458,2023-02-26,674.0505,1.2,30,2.81084,7.966667,5.986511,28.73333
2023-02-27,8459,2023-02-27,676.6296,0.0,27,2.57907,7.513333,5.422533,28.66667
2023-02-28,8460,2023-02-28,678.6983,1.4,28,2.06866,7.26,4.962962,28.6
2023-03-01,8461,2023-03-01,686.9956,37.65,30,8.29736,9.583333,5.190993,28.6
2023-03-02,8462,2023-03-02,690.9498,0.0,31,3.9542,9.456667,5.205828,28.6
2023-03-03,8463,2023-03-03,695.6353,3.8,31,4.68547,9.243333,5.308259,28.73333
2023-03-04,8464,2023-03-04,699.3054,2.1,28,3.67015,8.863333,5.155569,28.6
2023-03-05,8465,2023-03-05,705.7513,15.1,28,6.44584,9.723333,5.219233,28.6
2023-03-06,8466,2023-03-06,711.5447,12.4,29,5.7934,8.55,5.08349,29.13333
2023-03-07,8467,2023-03-07,719.3685,7.7,29,7.82385,8.67,5.021499,29.06667
2023-03-08,8468,2023-03-08,724.7673,8.2,30,5.39876,9.036667,5.031521,29.13333
2023-03-09,8469,2023-03-09,731.371,15.1,30,6.60373,9.09,5.038019,29.26667
2023-03-10,8470,2023-03-10,735.3495,2.4,28,3.9785,8.87,5.016165,29.2
2023-03-11,8471,2023-03-11,742.0597,13.6,26,6.71016,8.45,5.071721,29.0
2023-03-12,8472,2023-03-12,749.6893,10.8,27,7.62962,8.763333,5.229974,28.8
2023-03-13,8473,2023-03-13,756.8512,7.5,27,7.16188,9.183333,5.520043,28.6
2023-03-14,8474,2023-03-14,764.7283,35.8,27,7.87714,11.57,5.873248,28.6
2023-03-15,8475,2023-03-15,771.2408,3.1,27,6.5125,11.68333,6.169504,28.53333
2023-03-16,8476,2023-03-16,775.201,0.1,29,3.96015,9.18,5.880357,28.46667
2023-03-17,8477,2023-03-17,777.8472,0.3,28,2.64619,9.2,5.793156,28.26667
2023-03-18,8478,2023-03-18,780.0218,0.0,29,2.17467,8.946667,5.625769,28.13333
2023-03-19,8479,2023-03-19,781.6853,0.0,31,1.66349,8.806667,5.491992,28.33333
2023-03-20,8480,2023-03-20,783.2289,0.0,31,1.54363,7.8,5.165178,28.53333
2023-03-21,8481,2023-03-21,788.143,5.9,30,4.91407,7.366667,5.106556,28.6
2023-03-22,8482,2023-03-22,790.2597,0.0,30,2.11669,6.853333,4.726079,28.66667
2023-03-23,8483,2023-03-23,791.5365,0.0,30,1.27676,6.306667,4.451279,28.66667
2023-03-24,8484,2023-03-24,792.5866,0.0,32,1.05013,5.3,4.081039,28.8
2023-03-25,8485,2023-03-25,793.721,0.0,31,1.13444,5.14,3.891435,29.0
